competencia,uf,municipio,code_muni,cnes,estabelecimento,tipo_unidade,pessoa_fisica_ou_pessoa_juridi,logradouro,numero,bairro,cep,latitude,longitude,atende_sus,instal_fisica_ambu,instal_fisica_hospt,instal_fisica_urgencia,complex_alta_ambu_est,complex_alta_ambu_mun,complex_baix_ambu_est,complex_baix_ambu_mun,complex_medi_ambu_est,complex_medi_ambu_mun,complex_alta_hosp_est,complex_alta_hosp_mun,complex_baix_hosp_est,complex_baix_hosp_mun,complex_medi_hosp_est,complex_medi_hosp_mun,complex_nao_aplic_est,complex_nao_aplic_mun,health_low,health_med,health_high,lat_digits,lon,lat,ndigitos,latlon,MatchedAddress,SearchedAddress,PrecisionDepth,geocode_engine,year,n
NA,SP,SAO PAULO,355030,6143180,AMA ENGENHEIRO GOULART DR JOSE PIRES,73 - PRONTO ATENDIMENTO,PESSOA_JURÍDICA,RUA AUGUSTO CORREA LEITE,538,ENGENHEIRO GOULART,3726100,-2.3500171606905E+16,-465168266,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-46.51682659999999,-23.5001716,NA,NA,"Rua Augusto Correa Leite, 538 - Eng. Goulart, São Paulo - SP, 03726-100, Brazil","RUA AUGUSTO CORREA LEITE, 538 - SAO PAULO, SP - CEP 3726100",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6144055,AMA SAPOPEMBA,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA JOAO LOPES DE LIMA,1151,JARDIM SAPOPEMBA,3976020,-23548,-46636,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-46.4934267,-23.6116204,NA,NA,"R. João Lopes de Lima, 1151 - Jardim Sapopemba, São Paulo - SP, 03976-020, Brazil","RUA JOAO LOPES DE LIMA, 1151 - SAO PAULO, SP - CEP 3976020",street_number,gmaps_prob1,2019,4
NA,SP,SAO PAULO,355030,6146341,AMA DR JOSE SOARES HUNGRIA,04 - POLICLINICA,PESSOA_JURÍDICA,AV MENOTTI LAUDISIO,100,PIRITUBA,2945000,-23548,-46636,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-46.7275773,-23.4848139,NA,NA,"Av. Menotti Laudísio, 100 - Jardim Cidade Pirituba, São Paulo - SP, 02945-000, Brazil","AV MENOTTI LAUDISIO, 100 - SAO PAULO, SP - CEP 2945000",street_number,gmaps_prob1,2019,2
NA,SP,SAO PAULO,355030,6148336,AMA ESPECIALIDADE PARQUE PERUCHE,04 - POLICLINICA,PESSOA_JURÍDICA,R JOSE RANGEL DE CAMARGO,500,PQ PERUCHE,2538010,-23548,-46636,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-46.6549657,-23.4977009,NA,NA,"Rua José Rangel de Camargo, 500 - Parque Peruche, São Paulo - SP, 02538-010, Brazil","R JOSE RANGEL DE CAMARGO, 500 - SAO PAULO, SP - CEP 2538010",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6148344,AMA JARDIM PERI,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,AV PERI RONCHETTI,914,JD PERI,2633000,-23548,-46636,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-46.6546145,-23.4642145,NA,NA,"Av. Peri Ronchetti, 914 - Jardim Peri, São Paulo - SP, 02633-000, Brazil","AV PERI RONCHETTI, 914 - SAO PAULO, SP - CEP 2633000",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6165478,AMA HOSPITAL DR ARTHUR RIBEIRO DE SABOYA,04 - POLICLINICA,PESSOA_JURÍDICA,R FRANCISCO DE PAULA QUINTANILHA RIBEIRO,860,JABAQUARA,4330020,-23548,-46636,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-46.6457326,-23.6534241,NA,NA,"Av. Francisco de Paula Quintanilha Ribeiro, 860 - Jabaquara, São Paulo - SP, 14403-125, Brazil","R FRANCISCO DE PAULA QUINTANILHA RIBEIRO, 860 - SAO PAULO, SP - CEP 4330020",street_number,gmaps_prob1,2019,2
NA,SP,SAO PAULO,355030,6200389,AMA ESPECIALIDADES JD SAO LUIZ,04 - POLICLINICA,PESSOA_JURÍDICA,RUA LUIZ ANTONIO VERNEY,98,JARDIM SAO LUIZ,5846380,-23660347,-46743778,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-46.7437523,-23.6606813,NA,NA,"Rua Luís Antonio Verney, 98 - Jardim Casablanca, São Paulo - SP, 05846-380, Brazil","RUA LUIZ ANTONIO VERNEY, 98 - SAO PAULO, SP - CEP 5846380",street_number,gmaps_prob1,2019,1
NA,SP,CAMPINAS,350950,6211801,CTA E AMBULATORIO DE HEPATITES VIRAIS OURO VERDE,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV RUY RODRIGUES,3434,JD SANTA LETICIA,13060646,-22962703,-471356094073516,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-47.1251922,-22.9594432,NA,NA,"Av. Ruy Rodrigues, 3434 - Recanto do Sol I, Campinas - SP, 13056-679, Brazil","AV RUY RODRIGUES, 3434 - CAMPINAS, SP - CEP 13060646",street_number,gmaps_prob1,2019,2
NA,RJ,SAO GONCALO,330490,6255736,LABORATORIOS MIGUEZ,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,TRAVESSA JORGE SOARES,78,CENTRO,24445440,-228239577,-430433819,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-43.04374199999999,-22.8232774,NA,NA,"Tv. Jorge Soares, 78 - Centro, São Gonçalo - RJ, 24445-440, Brazil","TRAVESSA JORGE SOARES, 78 - SAO GONCALO, RJ - CEP 24445440",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6269567,UBS ATUALPA GIRAO RABELO,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA ILHA DO ARVOREDO,10,VL MORGADOURO,8140270,-23508788,-46398058,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-46.395478,-23.5082843,NA,NA,"R. Ilha do Arvoredo, 10 - Vila Morgadouro, São Paulo - SP, 08140-270, Brazil","RUA ILHA DO ARVOREDO, 10 - SAO PAULO, SP - CEP 8140270",street_number,gmaps_prob1,2019,1
NA,RN,NATAL,240810,6280765,INSTITUTO PEDRO CAVALCANTI,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA RODRIGUES ALVES,758,TIROL,59020200,-5795,-35209,SIM,SIM,SIM,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-35.2004853,-5.7921619,NA,NA,"Av. Rodrigues Alves, 758 - Tirol, Natal - RN, 59020-200, Brazil","AVENIDA RODRIGUES ALVES, 758 - NATAL, RN - CEP 59020200",street_number,gmaps_prob1,2019,1
NA,GO,GOIANIA,520870,6280897,MAIS CARDIOLOGIA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV A,409,ST OESTE,74110020,-1.6672249839981E+16,-4.92321181297302E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-49.26873459999999,-16.6785476,NA,NA,"Av. A, 409 - St. Oeste, Goiânia - GO, 74110-020, Brazil","AV A, 409 - GOIANIA, GO - CEP 74110020",street_number,gmaps_prob1,2019,1
NA,MG,BELO HORIZONTE,310620,6356354,CENTRO DE ESPECIALIDADES MEDICAS VENDA NOVA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA PADRE PEDRO PINTO,322,VENDA NOVA,31610000,-198033279,-439897132,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-43.9533559,-19.818559,NA,NA,"R. Padre Pedro Pinto, 322 - Venda Nova, Belo Horizonte - MG, 31610-000, Brazil","RUA PADRE PEDRO PINTO, 322 - BELO HORIZONTE, MG - CEP 31610000",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6357083,AMA ESP V DAS MERCES,04 - POLICLINICA,PESSOA_JURÍDICA,R N SRA DAS MERCES,1315,V DAS MERCES,4165001,-23548,-46636,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-46.6049193,-23.6295965,NA,NA,"R. Nossa Sra. das Mercês, 1315 - Vila das Merces, São Paulo - SP, 04165-001, Brazil","R N SRA DAS MERCES, 1315 - SAO PAULO, SP - CEP 4165001",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6360890,AMA ESPECIALIDADES JARDIM ICARAI,04 - POLICLINICA,PESSOA_JURÍDICA,RUA SAO ROQUE DO PARAGUACU,S/N,VILA QUINTANA,4837150,-237440271,-46704857,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-46.7035484,-23.7439673,NA,NA,"Rua São Roque do Paraguaçu, 190 - Vila Quintana, São Paulo - SP, 04837-150, Brazil","RUA SAO ROQUE DO PARAGUACU, 190 - SAO PAULO, SP - CEP 4837150",street_number,gmaps_prob1,2019,1
NA,MG,BELO HORIZONTE,310620,6378552,CENTRO DE ESPECIALIDADES MEDICAS OESTE,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CAMPOS SALES,472,CALAFATE,30411470,-1992741673712740,-4397757411003110,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-43.9776055,-19.9270617,NA,NA,"R. Campos Sales, 472 - Nova Suíça, Belo Horizonte - MG, 30411-470, Brazil","RUA CAMPOS SALES, 472 - BELO HORIZONTE, MG - CEP 30411470",street_number,gmaps_prob1,2019,1
NA,GO,GOIANIA,520870,6386342,CEO CANDIDA DE MORAIS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV PERIMETRAL NORTE ESQ COM RUA CM 8,S/N,CANDIDA DE MORAIS,74463330,-16679,-49254,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-49.328472,-16.6502419,NA,NA,"R. CM 8 - Jardim Nova Esperanca, Goiânia - GO, 74463-330, Brazil","AV PERIMETRAL NORTE ESQ COM RUA CM 8, S/N - GOIANIA, GO - CEP 74463330",route,gmaps_prob1,2019,1
NA,GO,GOIANIA,520870,6386369,CEO URIAS MAGALHAES,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA GUAJAJARAS,S/N,URIAS MAGALHAES,74565500,-1.66345471117252E+16,-4927441120147700,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-49.258622,-16.6568163,NA,NA,"Av. Contorno, 2151 - Setor Norte Ferroviário, Goiânia - GO, 74055-140, Brazil","AV CONTORNO, 2151 - GOIANIA, GO - CEP 74063350",street_number,gmaps_prob1,2019,2
NA,GO,GOIANIA,520870,6386377,CEO NOVO HORIZONTE,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV ENGENHEIRO JOSE MARTINS,S/N,NOVO HORIZONTE,74363780,-1.67205879872396E+16,-4.93187481164932E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-49.3185989,-16.7201284,NA,NA,"Av. Eng. José Martins Filho - Res. Canada, Goiânia - GO, 74363-780, Brazil","AV ENGENHEIRO JOSE MARTINS, S/N - GOIANIA, GO - CEP 74363780",route,gmaps_prob1,2019,1
NA,GO,GOIANIA,520870,6386385,CEO NOVO MUNDO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV NOVA YORK,S/N,NOVO MUNDO,74710110,-1667173594866430,-492126989364624,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-49.2206734,-16.6777554,NA,NA,"Av. New York - Jardim Novo Mundo, Goiânia - GO, 74710-110, Brazil","AV NOVA YORK, S/N - GOIANIA, GO - CEP 74710110",route,gmaps_prob1,2019,1
NA,BA,SALVADOR,292740,6388280,USF ALTO DA TEREZINHA,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,LADEIRA DA TEREZINHA,S/N,ALTO DA TEREZINHA,40711060,-128832361,-384793861,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-38.4801166,-12.8826505,NA,NA,"Ladeira da Teresinha - Alto da Terezinha, Salvador - BA, 40711-060, Brazil","LADEIRA DA TEREZINHA, S/N - SALVADOR, BA - CEP 40711060",route,gmaps_prob1,2019,1
NA,RJ,RIO DE JANEIRO,330455,6389317,CENTRO DE MEDICINA NUCLEAR GUANABARA CAMPO GRANDE,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,AVENIDA CESARIO DE MELO,3280,CAMPO GRANDE,23050102,-2.29075613252187E+16,-4356329619884490,SIM,SIM,NÃO,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,-43.5633102,-22.9074398,NA,NA,"Av. Cesário de Melo, 3280 - Campo Grande, Rio de Janeiro - RJ, 23050-102, Brazil","AVENIDA CESARIO DE MELO, 3280 - RIO DE JANEIRO, RJ - CEP 23050102",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6391869,HOSP DIA DA RHC SAO MATEUS DR HENRIQUE C GONCALVES,62 - HOSPITAL/DIA - ISOLADO,PESSOA_JURÍDICA,RUA AUGUSTO FERREIRA RAMOS,9,JD TIETE,3947030,-235872921222878,-4649209141731260,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,X,NA,NA,1,1,NA,NA,-46.4920295,-23.5877109,NA,NA,"R. Augusto Ferreira Ramos, 9 - Jardim Nove de Julho, São Paulo - SP, 03947-030, Brazil","RUA AUGUSTO FERREIRA RAMOS, 9 - SAO PAULO, SP - CEP 3947030",street_number,gmaps_prob1,2019,2
NA,SP,SAO PAULO,355030,6391885,AMA ESPECIALIDADES VILA ZATT,04 - POLICLINICA,PESSOA_JURÍDICA,RUA MONSENHOR MANOEL GOMES,77,VILA ZATT,2975120,-23548,-46636,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-46.7112527,-23.477222,NA,NA,"R. Monsenhor Manoel Gomes, 77 - Pirituba, São Paulo - SP, 02975-120, Brazil","RUA MONSENHOR MANOEL GOMES, 77 - SAO PAULO, SP - CEP 2975120",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6393608,AMA ESPECIALIDADES BURGO PAULISTA,04 - POLICLINICA,PESSOA_JURÍDICA,RUA JOSE SILVA ALCANTARA FILHO,1031,BURGO PAULISTA,3680000,-2.35232924069126E+16,-4649051320000000,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-46.4904707,-23.5231609,NA,NA,"R. José Silva Alcântara Filho, 1031 - Burgo Paulista, São Paulo - SP, 03680-000, Brazil","RUA JOSE SILVA ALCANTARA FILHO, 1031 - SAO PAULO, SP - CEP 3680000",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6394558,AMA ESPECIALIDADES ITAQUERA,04 - POLICLINICA,PESSOA_JURÍDICA,RUA AMERICO SALVADOR NOVELLI,265,ITAQUERA,8210090,-23539445,-46455406,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-46.455195,-23.5394751,NA,NA,"Rua Américo Salvador Novelli, 265 - Itaquera, São Paulo - SP, 08210-090, Brazil","RUA AMERICO SALVADOR NOVELLI, 265 - SAO PAULO, SP - CEP 8210090",street_number,gmaps_prob1,2019,1
NA,SP,SAO PAULO,355030,6415415,AMA ESPECIALIDADES V CONSTANCIA DR VICENTE OCTAVIO GUID,04 - POLICLINICA,PESSOA_JURÍDICA,RUA HERMENEGILDO MARTINI,S/N,VILA DO CASTELO,4438280,-236768519,-46664989,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-46.6646742,-23.6755872,NA,NA,"R. Hermenegildo Martini - Cidade Ademar, São Paulo - SP, 04438-280, Brazil","RUA HERMENEGILDO MARTINI, S/N - SAO PAULO, SP - CEP 4438280",route,gmaps_prob1,2019,1
NA,MG,BELO HORIZONTE,310620,6421105,CENTRO DE ESPECIALIDADES MEDICAS LESTE,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA JOAQUIM FELICIO,101,SAGRADA FAMILIA,31030200,-199074299,-439275903,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-43.92791769999999,-19.9081766,NA,NA,"R. Joaquim Felício, 101 - Sagrada Família, Belo Horizonte - MG, 31030-200, Brazil","RUA JOAQUIM FELICIO, 101 - BELO HORIZONTE, MG - CEP 31030200",street_number,gmaps_prob1,2019,2
NA,GO,GOIANIA,520870,6425615,UNIGASTRO ASSISTENCIA MEDICA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV L,470,ST AEROPORTO,74075030,-1.66776764480253E+16,-4927048444747920,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-49.2726978,-16.6778424,NA,NA,"Av. L, 470 - St. Aeroporto, Goiânia - GO, 74075-030, Brazil","AV L, 470 - GOIANIA, GO - CEP 74075030",street_number,gmaps_prob1,2019,1
NA,MG,BELO HORIZONTE,310620,6457177,CENTRO DE ESPECIALIDADES MEDICAS NORDESTE,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA JOAQUIM FELICIO,101,SAGRADA FAMILIA,31030200,-199074299,-439275903,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-43.92791769999999,-19.9081766,NA,NA,"R. Joaquim Felício, 101 - Sagrada Família, Belo Horizonte - MG, 31030-200, Brazil","RUA JOAQUIM FELICIO, 101 - BELO HORIZONTE, MG - CEP 31030200",street_number,gmaps_prob1,2019,2
NA,AL,MACEIO,270430,6489699,AMBULATORIO DE ESPECIALIDADES DA UNCISAL,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA PEDRO AMERICO,1076,POCO,57025890,-9666,-35735,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-35.7591703,-9.6727822,NA,NA,"Av. Siqueira Campos, 2095 - Trapiche da Barra, Maceió - AL, 57010-405, Brazil","AV SIQUEIRA CAMPOS, 2095 - MACEIO, AL - CEP 57010001",street_number,gmaps_prob1,2019,1
NA,RN,NATAL,240810,6505546,CLINICA DE OLHOS LOS ANGELES,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA APODI,555,TIROL,59020130,NA,NA,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-35.2006249,-5.7912978,NA,NA,"R. Apodi, 555 - Tirol, Natal - RN, 59020-130, Brazil","RUA APODI, 555 - NATAL, RN - CEP 59020130",street_number,gmaps_prob1,2019,1
NA,AL,MACEIO,270430,6516718,CERVI,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA DR ALBINO MAGALHAES,135,FAROL,57050080,-96483862,-357317524,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-35.732515,-9.6485369,NA,NA,"R. Dr. Albino Magalhães, 135 - Farol, Maceió - AL, 57050-080, Brazil","RUA DR ALBINO MAGALHAES, 135 - MACEIO, AL - CEP 57050080",street_number,gmaps_prob1,2019,1
NA,MG,BELO HORIZONTE,310620,6518745,CENTRO CLINICO DE FONOAUDIOLOGIA DA PUC MINAS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV DOM JOSE GASPAR,500,CORACAO EUCARISTICO,30535901,-1992387131070000,-4399499773979180,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-43.9932408,-19.9246363,NA,NA,"R. Dom José Gaspar, 500 - Vila PUC, Belo Horizonte - MG, 30535-000, Brazil","AV DOM JOSE GASPAR, 500 - BELO HORIZONTE, MG - CEP 30535901",street_number,gmaps_prob1,2019,1
NA,RS,PORTO ALEGRE,431490,6537650,PRONTO ATENDIMENTO BOM JESUS,73 - PRONTO ATENDIMENTO,PESSOA_JURÍDICA,RUA BOM JESUS,410,BOM JESUS,91420030,-3.00420524425041E+16,-511659049987793,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.1537205,-30.0431585,NA,NA,"R. Bom Jesus, 410 - Bom Jesus, Porto Alegre - RS, 91420-030, Brazil","RUA BOM JESUS, 410 - PORTO ALEGRE, RS - CEP 91420030",street_number,gmaps_prob1,2019,3
NA,SP,SAO PAULO,355030,6559824,CEO FOUSP,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV PROF LINEU PRESTES,2227,CIDADE UNIVERSITARIA,5508900,-23548,-46636,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-46.7383534,-23.5669506,NA,NA,"Av. Prof. Lineu Prestes, 2227 - Butantã, São Paulo - SP, 03178-200, Brazil","AV PROF LINEU PRESTES, 2227 - SAO PAULO, SP - CEP 5508900",street_number,gmaps_prob1,2019,1
NA,GO,GOIANIA,520870,6566634,CARDIO CLINICA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA 8,644,SETOR CENTRAL,74013030,-1667675146890250,-4925842523574820,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-49.25965180000001,-16.6730578,NA,NA,"R. 8, 644 - St. Central, Goiânia - GO, 74620-110, Brazil","RUA 8, 644 - GOIANIA, GO - CEP 74013030",street_number,gmaps_prob1,2019,1
NA,RJ,RIO DE JANEIRO,330455,6582788,CENTRO DE REFERENCIA PROFESSOR HELIO FRAGA ENSP,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,ESTRADA DE CURICICA,2000,CURICICA,22780192,-2295630,-4339391,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-43.3941215,-22.9559071,NA,NA,"Estr. de Curicica, 2000 - Curicica, Rio de Janeiro - RJ, 22780-194, Brazil","ESTRDA DE CURICICA, 2000 - RIO DE JANEIRO, RJ - CEP 22780192",street_number,gmaps_prob1,2019,1
NA,SP,CAMPINAS,350950,6584470,CASA CAMPINAS CASA MAESTRO CARLOS GOMES,01 - POSTO DE SAUDE,PESSOA_JURÍDICA,AV COMENDADOR ALADINO SELMI,S/N,VILA SAN MARTIN,13069096,-2.28497401785456E+16,-4711952447891230,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-47.1581687,-22.8415823,NA,NA,"Av. Comendador Aladino Selmi, Sumaré - SP, 13069-096, Brazil","AV COMENDADOR ALADINO SELMI, S/N - CAMPINAS, SP - CEP 13069096",route,gmaps_prob1,2019,1
NA,GO,GOIANIA,520870,6593860,OTOCLINICA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA 8,644,CENTRO,74013030,-1.66777586681753E+16,-4925825357437130,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-49.25965180000001,-16.6730578,NA,NA,"R. 8, 644 - St. Central, Goiânia - GO, 74620-110, Brazil","RUA 8, 644 - GOIANIA, GO - CEP 74013030",street_number,gmaps_prob1,2019,1
NA,AM,MANAUS,130260,6627595,INSTITUTO DA MULHER DONA LINDU,07 - HOSPITAL ESPECIALIZADO,PESSOA_JURÍDICA,RUA MARIO YPIRANGA,1581,ADRIANOPOPLIS,69070000,-3.10098541004098E+16,-6001453399658200,SIM,SIM,SIM,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,X,NA,NA,NA,NA,1,1,NA,-60.013566,-3.0981768,NA,NA,"Av. Mário Ypiranga, 1581 - Adrianópolis, Manaus - AM, 69029-520, Brazil","RUA MARIO YPIRANGA, 1581 - MANAUS, AM - CEP 69070000",street_number,gmaps_prob1,2019,1
NA,MG,BELO HORIZONTE,310620,6641008,CENTRO SOCIOEDUCATIVO SANTA TEREZINHA,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA JOAO ALFREDO,50,HORTO,31035007,-19817,-43956,SIM,SIM,NÃO,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-43.913118,-19.9097578,NA,NA,"R. Conselheiro Rocha, 3800 - Santa Tereza, Belo Horizonte - MG, Brazil","RUA CONSELHEIRO ROCHA, 3800 - BELO HORIZONTE, MG - CEP 31010560",street_number,gmaps_prob1,2019,2
NA,SP,SAO PAULO,355030,6670849,AE PIRITUBA AMBULATORIO DE ESPECIALIDADES DE PIRITUBA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA MENOTTI LAUDISIO,100,PIRITUBA,2945000,-23548,-46636,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-46.7275773,-23.4848139,NA,NA,"Av. Menotti Laudísio, 100 - Jardim Cidade Pirituba, São Paulo - SP, 02945-000, Brazil","RUA MENOTTI LAUDISIO, 100 - SAO PAULO, SP - CEP 2945000",street_number,gmaps_prob1,2019,2
