co_entidade,code_muni,no_entidade,mat_infantil,mat_fundamental,mat_medio,nu_funcionarios,endereco,SearchedAddress,PrecisionDepth,MatchedAddress,geocode_engine,lon,lat,year,qt_funcionarios,n
29414628,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TEREZA HELENA MATA PIRES,1,0,0,NA,"RUA DO CAJU, S/N PREDIO ESCOLAR. LOBATO. 40484-440 Salvador - BA.","RUA DO CAJU, S/N PREDIO ESCOLAR. LOBATO. 40484-440 Salvador - BA.",inep,"RUA DO CAJU, S/N PREDIO ESCOLAR. LOBATO. 40484-440 Salvador - BA.",inep,-38.4781305,-12.9090349,2019,NA,1
29414890,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EDUARDO FREITAS,1,0,0,NA,"CJ ANTONIO CARLOS MAGALHAES, COROADO SAO MARCOS. SAO MARCOS. 41253-260 Salvador - BA.","CJ ANTONIO CARLOS MAGALHAES, COROADO SAO MARCOS. SAO MARCOS. 41253-260 Salvador - BA.",inep,"CJ ANTONIO CARLOS MAGALHAES, COROADO SAO MARCOS. SAO MARCOS. 41253-260 Salvador - BA.",inep,-38.4253911,-12.9091898,2019,NA,1
29422434,2927408,ESCOLA MUNICIPAL 25 DE JULHO,0,1,0,NA,"AVENIDA OSVALDO GORDILHO, 79 SAO CRISTOVAO. SAO CRISTOVAO. 41510-395 Salvador - BA.","AVENIDA OSVALDO GORDILHO, 79 SAO CRISTOVAO. SAO CRISTOVAO. 41510-395 Salvador - BA.",inep,"AVENIDA OSVALDO GORDILHO, 79 SAO CRISTOVAO. SAO CRISTOVAO. 41510-395 Salvador - BA.",inep,-38.3523256,-12.9171117,2019,NA,1
29432030,2927408,ESCOLA MUNICIPAL CID PASSOS,1,0,0,NA,"RUA DA LAGOA, 333 COUTOS. COUTOS. 40760-020 Salvador - BA.","RUA DA LAGOA, 333 COUTOS. COUTOS. 40760-020 Salvador - BA.",inep,"RUA DA LAGOA, 333 COUTOS. COUTOS. 40760-020 Salvador - BA.",inep,-38.474902,-12.8497866,2019,NA,1
29449227,2927408,ESCOLA MUNICIPAL JORGE AMADO,0,1,0,NA,"RUA RAPHAEL PASTORE NETO, 370 QUADRA E LOTE 5. ITAPUA. 41515-235 Salvador - BA.","RUA RAPHAEL PASTORE NETO, 370 QUADRA E LOTE 5. ITAPUA. 41515-235 Salvador - BA.",inep,"RUA RAPHAEL PASTORE NETO, 370 QUADRA E LOTE 5. ITAPUA. 41515-235 Salvador - BA.",inep,-38.370286,-12.9368418,2019,NA,1
29468191,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EPIFANIA SILVA,1,0,0,NA,"RUA ELMANO SILVEIRA CASTRO, 528 IAPI. 40323-215 Salvador - BA.","RUA ELMANO SILVEIRA CASTRO, 528 IAPI. 40323-215 Salvador - BA.",inep,"RUA ELMANO SILVEIRA CASTRO, 528 IAPI. 40323-215 Salvador - BA.",inep,-38.4844662,-12.962943,2019,NA,1
29468922,2927408,ESCOLA LABORATORIO ESCOLAB COUTOS,0,0,0,NA,"RUA DA LAGOA, COUTOS. 40760-020 Salvador - BA.","RUA DA LAGOA, COUTOS. 40760-020 Salvador - BA.",inep,"RUA DA LAGOA, COUTOS. 40760-020 Salvador - BA.",inep,-38.4750377,-12.849809,2019,NA,1
29470137,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DO URUGUAI,1,0,0,NA,"RUA SAO ROQUE, 364 URUGUAI. 40450-810 Salvador - BA.","RUA SAO ROQUE, 364 URUGUAI. 40450-810 Salvador - BA.",inep,"RUA SAO ROQUE, 364 URUGUAI. 40450-810 Salvador - BA.",inep,-38.5000417,-12.9366767,2019,NA,1
29470145,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DA SANTA MONICA,1,0,0,NA,"RUA DOUTOR ARLINDO TELES, 13 SANTA MONICA. 40342-610 Salvador - BA.","RUA DOUTOR ARLINDO TELES, 13 SANTA MONICA. 40342-610 Salvador - BA.",inep,"RUA DOUTOR ARLINDO TELES, 13 SANTA MONICA. 40342-610 Salvador - BA.",inep,-38.4846323,-12.9632275,2019,NA,1
31002950,3106200,ESCOLA MUNICIPAL ANTONIO MOURAO GUIMARAES,1,1,0,NA,"RUA INTERSINDICAL, 00270 CARDOSO. 30626-540 Belo Horizonte - MG.","RUA INTERSINDICAL, 00270 CARDOSO. 30626-540 Belo Horizonte - MG.",inep,"RUA INTERSINDICAL, 00270 CARDOSO. 30626-540 Belo Horizonte - MG.",inep,-44.00215,-20.00124,2019,NA,1
31003514,3106200,ESCOLA MUNICIPAL CONEGO RAIMUNDO TRINDADE,0,1,0,NA,"RUA BRODOSQUI, 51 PIRATININGA. 31573-050 Belo Horizonte - MG.","RUA BRODOSQUI, 51 PIRATININGA. 31573-050 Belo Horizonte - MG.",inep,"RUA BRODOSQUI, 51 PIRATININGA. 31573-050 Belo Horizonte - MG.",inep,-43.98999,-19.80754,2019,NA,1
31217808,3106200,ESCOLA MUNICIPAL SANTO ANTONIO,0,1,0,NA,"RUA CARANGOLA, 00288 2º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.","RUA CARANGOLA, 00288 2º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.",inep,"RUA CARANGOLA, 00288 2º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.",inep,-43.94253,-19.94118,2019,NA,1
31223697,3106200,ESCOLA MUNICIPAL CAIO LIBANO SOARES,0,1,1,NA,"RUA CARANGOLA, 00288 6º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.","RUA CARANGOLA, 00288 6º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.",inep,"RUA CARANGOLA, 00288 6º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.",inep,-43.94253,-19.94118,2019,NA,1
31233366,3106200,ESCOLA MUNICIPAL RUI DA COSTA VAL,0,1,0,NA,"RUA CECILIA TRINDADE SILVA, 221 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.","RUA CECILIA TRINDADE SILVA, 221 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.",inep,"RUA CECILIA TRINDADE SILVA, 221 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.",inep,-43.92771,-19.82964,2019,NA,1
31357332,3106200,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CARDOSO,1,0,0,NA,"RUA SOLIDARIEDADE, 270 FLAVIO DE OLIVEIRA. 30626-600 Belo Horizonte - MG.","RUA SOLIDARIEDADE, 270 FLAVIO DE OLIVEIRA. 30626-600 Belo Horizonte - MG.",inep,"RUA SOLIDARIEDADE, 270 FLAVIO DE OLIVEIRA. 30626-600 Belo Horizonte - MG.",inep,-44.00214,-20.00126,2019,NA,1
31357812,3106200,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CURUMINS,1,0,0,NA,"RUA CECILIA TRINDADE SILVA, 95 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.","RUA CECILIA TRINDADE SILVA, 95 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.",street_number,"R. Cecilia Trindade Silva, 95 - Jardim Felicidade, Belo Horizonte - MG, 31742, Brazil",gmaps_prob1,-43.927694,-19.8296661,2019,NA,1
31361909,3106200,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL JARDIM VITORIA II,1,0,0,NA,"RUA SETECENTOS E VINTE E SEIS, 139 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.","RUA SETECENTOS E VINTE E SEIS, 139 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.",street_number,"R. Setecentos e Vinte e Seis, 139 - Jardim Vitoria, Belo Horizonte - MG, 31970-626, Brazil",gmaps_prob1,-43.8718809,-19.8573691,2019,NA,1
31362581,3106200,ESCOLA MUNICIPAL JARDIM VITORIA,0,1,0,NA,"RUA SETECENTOS E VINTE E SEIS, 160 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.","RUA SETECENTOS E VINTE E SEIS, 160 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.",inep,"RUA SETECENTOS E VINTE E SEIS, 160 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.",inep,-43.87191,-19.85744,2019,NA,1
31365408,3106200,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PIRATININGA,1,0,0,NA,"RUA ALTINOPOLIS, 585 PIRATININGA. 31573-080 Belo Horizonte - MG.","RUA ALTINOPOLIS, 585 PIRATININGA. 31573-080 Belo Horizonte - MG.",street_number,"R. Altinópolis, 585 - Piratininga, Belo Horizonte - MG, 31573-080, Brazil",gmaps_prob1,-43.9899975,-19.8076686,2019,NA,1
33050015,3301702,CE MARECHAL RONDON,0,1,1,NA,"RUA RIO GRANDE DO SUL, 0 SANTA CRUZ DA SERRA. 25243-610 Duque de Caxias - RJ.","RUA RIO GRANDE DO SUL, 0 SANTA CRUZ DA SERRA. 25243-610 Duque de Caxias - RJ.",inep,"RUA RIO GRANDE DO SUL, 0 SANTA CRUZ DA SERRA. 25243-610 Duque de Caxias - RJ.",inep,-43.2745822,-22.6682821,2019,NA,1
33051879,3304904,CE DOUTOR MOACYR MEIRELLES PADILHA,0,0,1,NA,"RUA ALFREDO DA COSTA GARCIA, 0 MARAMBAIA. 24753-560 São Gonçalo - RJ.","RUA ALFREDO DA COSTA GARCIA, 0 MARAMBAIA. 24753-560 São Gonçalo - RJ.",inep,"RUA ALFREDO DA COSTA GARCIA, 0 MARAMBAIA. 24753-560 São Gonçalo - RJ.",inep,-42.9501765,-22.7934552,2019,NA,1
33062293,3304557,CE CHARLES DICKENS,0,0,1,NA,"RUA PRIMEIRA CRUZ, 0 S/Nº. CAMPO GRANDE. 23085-710 Rio de Janeiro - RJ.","RUA PRIMEIRA CRUZ, 0 S/Nº. CAMPO GRANDE. 23085-710 Rio de Janeiro - RJ.",inep,"RUA PRIMEIRA CRUZ, 0 S/Nº. CAMPO GRANDE. 23085-710 Rio de Janeiro - RJ.",inep,-43.5578313,-22.8941055,2019,NA,1
33062340,3304557,CAIC JOAQUIM JOSE DA SILVA XAVIER O TIRADENTES,0,0,1,NA,"RUA RIVADAVIA CORREIA, 190 GAMBOA. 20220-290 Rio de Janeiro - RJ.","RUA RIVADAVIA CORREIA, 190 GAMBOA. 20220-290 Rio de Janeiro - RJ.",inep,"RUA RIVADAVIA CORREIA, 190 GAMBOA. 20220-290 Rio de Janeiro - RJ.",inep,-43.1960995,-22.8981552,2019,NA,1
33062374,3304557,CE REVERENDO HUGH CLARENCE TUCKER,0,0,1,NA,"RUA RIVADAVIA CORREIA, 188 GAMBOA. 20220-290 Rio de Janeiro - RJ.","RUA RIVADAVIA CORREIA, 188 GAMBOA. 20220-290 Rio de Janeiro - RJ.",inep,"RUA RIVADAVIA CORREIA, 188 GAMBOA. 20220-290 Rio de Janeiro - RJ.",inep,-43.1961066,-22.8982479,2019,NA,1
33062447,3304557,0101006 ESCOLA MUNICIPAL FRANCISCO BENJAMIM GALLOTI,0,1,0,NA,"RUA DA AMERICA, 81 VILA PORTUARIA. SANTO CRISTO. 20220-010 Rio de Janeiro - RJ.","RUA DA AMERICA, 81 VILA PORTUARIA. SANTO CRISTO. 20220-010 Rio de Janeiro - RJ.",inep,"RUA DA AMERICA, 81 VILA PORTUARIA. SANTO CRISTO. 20220-010 Rio de Janeiro - RJ.",inep,-43.1983092427254,-22.9008351406083,2019,NA,1
33062927,3304557,CE TOMAS ANTONIO GONZAGA,0,0,1,NA,"RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.","RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.",inep,"RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.",inep,-43.1966219,-22.9214208,2019,NA,1
33063133,3304557,0103001 ESCOLA MUNICIPAL ESTADOS UNIDOS,0,1,0,NA,"RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.","RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.",inep,"RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.",inep,-43.1967165,-22.9214157,2019,NA,1
33064792,3304557,CE CASTELNUOVO,0,0,1,NA,"RUA FRANCISCO OTAVIANO, 105 COPACABANA. 22080-040 Rio de Janeiro - RJ.","RUA FRANCISCO OTAVIANO, 105 COPACABANA. 22080-040 Rio de Janeiro - RJ.",inep,"RUA FRANCISCO OTAVIANO, 105 COPACABANA. 22080-040 Rio de Janeiro - RJ.",inep,-43.1920678,-22.987283,2019,NA,1
33064903,3304557,0205009 ESCOLA MUNICIPAL ALENCASTRO GUIMARAES,0,1,0,NA,"R TONELERO, 21 COPACABANA. 22030-001 Rio de Janeiro - RJ.","R TONELERO, 21 COPACABANA. 22030-001 Rio de Janeiro - RJ.",inep,"R TONELERO, 21 COPACABANA. 22030-001 Rio de Janeiro - RJ.",inep,-43.181,-22.9647,2019,NA,1
33064911,3304557,0206004 ESCOLA MUNICIPAL CASTELNUOVO,0,1,0,NA,"RUA FRANCISCO OTAVIANO, 105 IPANEMA. 22080-046 Rio de Janeiro - RJ.","RUA FRANCISCO OTAVIANO, 105 IPANEMA. 22080-046 Rio de Janeiro - RJ.",inep,"RUA FRANCISCO OTAVIANO, 105 IPANEMA. 22080-046 Rio de Janeiro - RJ.",inep,-43.192,-22.9874,2019,NA,1
33065152,3304557,0206501 CIEP PRESIDENTE JOAO GOULART,1,1,0,NA,"RUA ALBERTO DE CAMPOS, 12 IPANEMA. 22411-030 Rio de Janeiro - RJ.","RUA ALBERTO DE CAMPOS, 12 IPANEMA. 22411-030 Rio de Janeiro - RJ.",inep,"RUA ALBERTO DE CAMPOS, 12 IPANEMA. 22411-030 Rio de Janeiro - RJ.",inep,-43.19930397,-22.98049869,2019,NA,1
33065292,3304557,CE MANUEL BANDEIRA,0,1,0,NA,"RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-030 Rio de Janeiro - RJ.","RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-030 Rio de Janeiro - RJ.",inep,"RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-030 Rio de Janeiro - RJ.",inep,-43.2290842,-22.9654695,2019,NA,1
33065608,3304557,0206021 ESCOLA MUNICIPAL ALMIRANTE TAMANDARE,0,1,0,NA,"AV PRES JOAO GOULART, 296 VIDIGAL. 22451-250 Rio de Janeiro - RJ.","AV PRES JOAO GOULART, 296 VIDIGAL. 22451-250 Rio de Janeiro - RJ.",inep,"AV PRES JOAO GOULART, 296 VIDIGAL. 22451-250 Rio de Janeiro - RJ.",inep,-43.2356401,-22.9937186,2019,NA,1
33065624,3304557,0206012 ESCOLA MUNICIPAL CAMILO CASTELO BRANCO,0,1,0,NA,"RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-036 Rio de Janeiro - RJ.","RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-036 Rio de Janeiro - RJ.",inep,"RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-036 Rio de Janeiro - RJ.",inep,-43.2290517,-22.9654501,2019,NA,1
33066507,3304557,0208502 CIEP DOUTOR ANTOINE MAGARINOS TORRES FILHO,1,1,0,NA,"RUA SAO MIGUEL, TIJUCA. 20530-420 Rio de Janeiro - RJ.","RUA SAO MIGUEL, TIJUCA. 20530-420 Rio de Janeiro - RJ.",inep,"RUA SAO MIGUEL, TIJUCA. 20530-420 Rio de Janeiro - RJ.",inep,-43.2531,-22.9405,2019,NA,1
33067023,3304557,0208022 ESCOLA MUNICIPAL MATA MACHADO,0,1,0,NA,"ESTR DAS FURNAS, 1467 ALTO DA BOA VISTA. 20531-572 Rio de Janeiro - RJ.","ESTR DAS FURNAS, 1467 ALTO DA BOA VISTA. 20531-572 Rio de Janeiro - RJ.",street_number,"Estr. das Furnas, 1467 - Itanhangá, Rio de Janeiro - RJ, 20531-572, Brazil",gmaps_prob1,-43.2867583,-22.9747302,2019,NA,1
33067112,3304557,0208011 ESCOLA MUNICIPAL JORNALISTA BRITO BROCA,1,1,0,NA,"RUA CASTELNUOVO, SN TIJUCA. 20530-120 Rio de Janeiro - RJ.","RUA CASTELNUOVO, SN TIJUCA. 20530-120 Rio de Janeiro - RJ.",route,"R. Castelo Novo - Tijuca, Rio de Janeiro - RJ, 20530-680, Brazil",gmaps_prob1,-43.2427272,-22.9424657,2019,NA,1
33067783,3304557,CE FRANCISCO CAMPOS,0,0,1,NA,"RUA NOSSA SENHORA DE LOURDES, 175 GRAJAU. 20540-370 Rio de Janeiro - RJ.","RUA NOSSA SENHORA DE LOURDES, 175 GRAJAU. 20540-370 Rio de Janeiro - RJ.",inep,"RUA NOSSA SENHORA DE LOURDES, 175 GRAJAU. 20540-370 Rio de Janeiro - RJ.",inep,-43.25777,-22.922,2019,NA,1
33068275,3304557,0209025 ESCOLA MUNICIPAL FRANCISCO CAMPOS,1,1,0,NA,"RUA NOSSA SENHORA DE LOURDES, 175 GRAJAU. 20560-060 Rio de Janeiro - RJ.","RUA NOSSA SENHORA DE LOURDES, 175 GRAJAU. 20560-060 Rio de Janeiro - RJ.",inep,"RUA NOSSA SENHORA DE LOURDES, 175 GRAJAU. 20560-060 Rio de Janeiro - RJ.",inep,-43.2578,-22.9219,2019,NA,1
33068763,3304557,0410502 CIEP MAESTRO FRANCISCO MIGNONE,0,1,0,NA,"RUA ITAPE, S/Nº OLARIA. 21071-440 Rio de Janeiro - RJ.","RUA ITAPE, S/Nº OLARIA. 21071-440 Rio de Janeiro - RJ.",inep,"RUA ITAPE, S/Nº OLARIA. 21071-440 Rio de Janeiro - RJ.",inep,-43.2775143,-22.8531742,2019,NA,1
33068780,3304557,0430204 CIEP OPERARIO VICENTE MARIANO,0,1,0,NA,"RUA PRAIA DE INHAUMA, S/N MARE-BONSUCESSO. 21042-130 Rio de Janeiro - RJ.","RUA PRAIA DE INHAUMA, S/N MARE-BONSUCESSO. 21042-130 Rio de Janeiro - RJ.",inep,"RUA PRAIA DE INHAUMA, S/N MARE-BONSUCESSO. 21042-130 Rio de Janeiro - RJ.",inep,-43.2384048,-22.8610634,2019,NA,2
33069026,3304557,CE RUY BARBOSA,0,0,1,NA,"RUA AGUIAR MOREIRA, 652 BONSUCESSO. 21041-070 Rio de Janeiro - RJ.","RUA AGUIAR MOREIRA, 652 BONSUCESSO. 21041-070 Rio de Janeiro - RJ.",inep,"RUA AGUIAR MOREIRA, 652 BONSUCESSO. 21041-070 Rio de Janeiro - RJ.",inep,-43.2535395,-22.868018,2019,NA,1
33069301,3304557,0410023 ESCOLA MUNICIPAL LUIZ CESAR SAYAO GARCEZ,0,1,1,NA,"R PARANAPANEMA, 1055 OLARIA. 21073-185 Rio de Janeiro - RJ.","R PARANAPANEMA, 1055 OLARIA. 21073-185 Rio de Janeiro - RJ.",inep,"R PARANAPANEMA, 1055 OLARIA. 21073-185 Rio de Janeiro - RJ.",inep,-43.2774123,-22.8532008,2019,NA,1
33069336,3304557,0410022 ESCOLA MUNICIPAL ODILON DE ANDRADE,0,1,0,NA,"RUA ITAPE, SN OLARIA. 21071-440 Rio de Janeiro - RJ.","RUA ITAPE, SN OLARIA. 21071-440 Rio de Janeiro - RJ.",inep,"RUA ITAPE, SN OLARIA. 21071-440 Rio de Janeiro - RJ.",inep,-43.2776095,-22.852545,2019,NA,1
33069433,3304557,0410003 ESCOLA MUNICIPAL RUY BARBOSA,0,1,0,NA,"RUA AGUIAR MOREIRA, 652 BONSUCESSO. 21041-070 Rio de Janeiro - RJ.","RUA AGUIAR MOREIRA, 652 BONSUCESSO. 21041-070 Rio de Janeiro - RJ.",inep,"RUA AGUIAR MOREIRA, 652 BONSUCESSO. 21041-070 Rio de Janeiro - RJ.",inep,-43.2535262,-22.8679711,2019,NA,1
33070148,3304557,CE BRANT HORTA,0,0,1,NA,"RUA BENTO CARDOSO, 130 PENHA CIRCULAR. 21215-000 Rio de Janeiro - RJ.","RUA BENTO CARDOSO, 130 PENHA CIRCULAR. 21215-000 Rio de Janeiro - RJ.",inep,"RUA BENTO CARDOSO, 130 PENHA CIRCULAR. 21215-000 Rio de Janeiro - RJ.",inep,-43.2882155,-22.8357904,2019,NA,1
33070156,3304557,CE CHILE,0,0,1,NA,"RUA ITAPE, 0 OLARIA. 21071-440 Rio de Janeiro - RJ.","RUA ITAPE, 0 OLARIA. 21071-440 Rio de Janeiro - RJ.",inep,"RUA ITAPE, 0 OLARIA. 21071-440 Rio de Janeiro - RJ.",inep,-43.2776359,-22.8525703,2019,NA,1
33070172,3304557,CE EMBAIXADOR BARROS HURTADO,0,0,1,NA,"RUA GENERAL CARVALHO, 702 CORDOVIL. 21250-240 Rio de Janeiro - RJ.","RUA GENERAL CARVALHO, 702 CORDOVIL. 21250-240 Rio de Janeiro - RJ.",inep,"RUA GENERAL CARVALHO, 702 CORDOVIL. 21250-240 Rio de Janeiro - RJ.",inep,-43.3065617,-22.8272455,2019,NA,1
33070326,3304557,CE TERESA CRISTINA,0,0,1,NA,"RUA TAILANDIA, 160 BRAS DE PINA. 21011-350 Rio de Janeiro - RJ.","RUA TAILANDIA, 160 BRAS DE PINA. 21011-350 Rio de Janeiro - RJ.",inep,"RUA TAILANDIA, 160 BRAS DE PINA. 21011-350 Rio de Janeiro - RJ.",inep,-43.2879176,-22.8271204,2019,NA,1
33070458,3304557,0411002 ESCOLA MUNICIPAL BERNARDO DE VASCONCELLOS,0,1,0,NA,"PRACA SANTA ROSALIA, 100 PENHA. 21070-440 Rio de Janeiro - RJ.","PRACA SANTA ROSALIA, 100 PENHA. 21070-440 Rio de Janeiro - RJ.",inep,"PRACA SANTA ROSALIA, 100 PENHA. 21070-440 Rio de Janeiro - RJ.",inep,-43.2840454,-22.8455687,2019,NA,1
33070466,3304557,0411010 ESCOLA MUNICIPAL BRANT HORTA,0,1,0,NA,"RUA BENTO CARDOSO, 130 PENHA CIRCULAR. 21215-000 Rio de Janeiro - RJ.","RUA BENTO CARDOSO, 130 PENHA CIRCULAR. 21215-000 Rio de Janeiro - RJ.",inep,"RUA BENTO CARDOSO, 130 PENHA CIRCULAR. 21215-000 Rio de Janeiro - RJ.",inep,-43.2882314,-22.835682,2019,NA,1
33070555,3304557,0431007 ESCOLA MUNICIPAL EMBAIXADOR BARROS HURTADO,0,1,0,NA,"R GENERAL CARVALHO, 702 CORDOVIL. 21250-240 Rio de Janeiro - RJ.","R GENERAL CARVALHO, 702 CORDOVIL. 21250-240 Rio de Janeiro - RJ.",inep,"R GENERAL CARVALHO, 702 CORDOVIL. 21250-240 Rio de Janeiro - RJ.",inep,-43.3065382,-22.8272393,2019,NA,1
33070792,3304557,0411011 ESCOLA MUNICIPAL PROFESSOR AUGUSTO MOTTA,0,1,0,NA,"RUA BENTO CARDOSO, 140 PENHA CIRCULAR. 21215-000 Rio de Janeiro - RJ.","RUA BENTO CARDOSO, 140 PENHA CIRCULAR. 21215-000 Rio de Janeiro - RJ.",inep,"RUA BENTO CARDOSO, 140 PENHA CIRCULAR. 21215-000 Rio de Janeiro - RJ.",inep,-43.2882846,-22.8353963,2019,NA,1
33070857,3304557,0431006 ESCOLA MUNICIPAL SAO JOAO BATISTA,0,1,0,NA,"PRACA LAGUNA, 40 CORDOVIL. 21250-310 Rio de Janeiro - RJ.","PRACA LAGUNA, 40 CORDOVIL. 21250-310 Rio de Janeiro - RJ.",inep,"PRACA LAGUNA, 40 CORDOVIL. 21250-310 Rio de Janeiro - RJ.",inep,-43.3071202,-22.8264228,2019,NA,1
33070865,3304557,0411028 ESCOLA MUNICIPAL SAO PAULO,0,1,0,NA,"RUA TAILANDIA, 160 BRAS DE PINA. 21011-350 Rio de Janeiro - RJ.","RUA TAILANDIA, 160 BRAS DE PINA. 21011-350 Rio de Janeiro - RJ.",inep,"RUA TAILANDIA, 160 BRAS DE PINA. 21011-350 Rio de Janeiro - RJ.",inep,-43.2879457,-22.8271592,2019,NA,1
33071535,3304557,CE AGRIPINO GRIECO,0,0,1,NA,"RUA MONSENHOR JERONIMO, 0 ENGENHO DE DENTRO. 20730-110 Rio de Janeiro - RJ.","RUA MONSENHOR JERONIMO, 0 ENGENHO DE DENTRO. 20730-110 Rio de Janeiro - RJ.",inep,"RUA MONSENHOR JERONIMO, 0 ENGENHO DE DENTRO. 20730-110 Rio de Janeiro - RJ.",inep,-43.2952721,-22.9009821,2019,NA,1
33071543,3304557,CE BOLIVAR,0,0,1,NA,"RUA GOIAS, 248 ENCANTADO. 20750-000 Rio de Janeiro - RJ.","RUA GOIAS, 248 ENCANTADO. 20750-000 Rio de Janeiro - RJ.",inep,"RUA GOIAS, 248 ENCANTADO. 20750-000 Rio de Janeiro - RJ.",inep,-43.3015956,-22.8948084,2019,NA,1
33071616,3304557,CE REPUBLICA DO PERU,0,0,1,NA,"RUA ARQUIAS CORDEIRO, 508 MEIER. 20770-000 Rio de Janeiro - RJ.","RUA ARQUIAS CORDEIRO, 508 MEIER. 20770-000 Rio de Janeiro - RJ.",inep,"RUA ARQUIAS CORDEIRO, 508 MEIER. 20770-000 Rio de Janeiro - RJ.",inep,-43.2803341,-22.8986867,2019,NA,1
33071829,3304557,CPII - CAMPUS ENGENHO NOVO II,0,1,1,NA,"RUA BARAO DO BOM RETIRO, 726 ENGENHO NOVO. 20715-003 Rio de Janeiro - RJ.","RUA BARAO DO BOM RETIRO, 726 ENGENHO NOVO. 20715-003 Rio de Janeiro - RJ.",inep,"RUA BARAO DO BOM RETIRO, 726 ENGENHO NOVO. 20715-003 Rio de Janeiro - RJ.",inep,-43.26988,-22.90989,2019,NA,1
33071837,3304557,CPII - CAMPUS ENGENHO NOVO I,0,1,0,NA,"RUA BARAO DO BOM RETIRO, 726 ENGENHO NOVO. 20715-003 Rio de Janeiro - RJ.","RUA BARAO DO BOM RETIRO, 726 ENGENHO NOVO. 20715-003 Rio de Janeiro - RJ.",inep,"RUA BARAO DO BOM RETIRO, 726 ENGENHO NOVO. 20715-003 Rio de Janeiro - RJ.",inep,-43.26988,-22.90989,2019,NA,1
33072078,3304557,CE BARAO DE MACAUBAS,0,0,1,NA,"AVENIDA ITAOCA S/N, 0 INHAUMA. 21061-771 Rio de Janeiro - RJ.","AVENIDA ITAOCA S/N, 0 INHAUMA. 21061-771 Rio de Janeiro - RJ.",inep,"AVENIDA ITAOCA S/N, 0 INHAUMA. 21061-771 Rio de Janeiro - RJ.",inep,-43.2766964,-22.8725157,2019,NA,1
33072094,3304557,CE JOAO KOPKE,0,0,1,NA,"RUA SOUSA CERQUEIRA, 63 PIEDADE. 20751-090 Rio de Janeiro - RJ.","RUA SOUSA CERQUEIRA, 63 PIEDADE. 20751-090 Rio de Janeiro - RJ.",inep,"RUA SOUSA CERQUEIRA, 63 PIEDADE. 20751-090 Rio de Janeiro - RJ.",inep,-43.3078551,-22.8838763,2019,NA,1
33072370,3304557,CE VIRGILIO DE MELO FRANCO,0,0,1,NA,"RUA ENGENHEIRO CLOVIS DAUDT, 310 AGUA SANTA. 20740-440 Rio de Janeiro - RJ.","RUA ENGENHEIRO CLOVIS DAUDT, 310 AGUA SANTA. 20740-440 Rio de Janeiro - RJ.",inep,"RUA ENGENHEIRO CLOVIS DAUDT, 310 AGUA SANTA. 20740-440 Rio de Janeiro - RJ.",inep,-43.3116144,-22.9014008,2019,NA,1
