id_hex,id_estab,total_2017,input_2017,total_2019,input_2019
89a8a061ea3ffff,35186601000115,,,6,new_estab_2019
89a8a061ea3ffff,35286614000166,,,1,new_estab_2019
89a8a061ea3ffff,35299009000120,,,7,new_estab_2019
89a8a061ea3ffff,35515137000163,,,14,new_estab_2019
89a8a061ea3ffff,36202034000106,,,26,cep_changed_2019
89a8a061ea3ffff,39110879000160,560,rais_2017,995,new_estab_2019
89a8a061ea3ffff,42591651130861,,,85,cep_changed_2019
89a8a061ea3ffff,42591651150544,,,58,cep_changed_2019
89a8a061ea3ffff,47618103001406,6,rais_2017,,
89a8a061ea3ffff,56681513002880,,,42,cep_changed_2019
89a8a061ea3ffff,60840055025398,538,rais_2017,658,new_estab_2019
89a8a061ea3ffff,61486650056138,,,83,cep_changed_2019
89a8a061ea3ffff,74166398000177,15,rais_2017,,
89a8a06a033ffff,00000000043591,13,rais_2017,11,rais_2017
89a8a06a033ffff,00000000383775,8,rais_2017,13,rais_2017
89a8a06a033ffff,00000000474738,3,rais_2017,3,rais_2017
89a8a06a033ffff,00000000530310,17,rais_2017,22,rais_2017
89a8a06a033ffff,00000000589713,19,rais_2017,23,rais_2017
89a8a06a033ffff,00000000739898,21,rais_2017,25,rais_2017
89a8a06a033ffff,00051760700115,,,1,new_estab_2018
89a8a06a033ffff,00065024000129,,,88,new_estab_2018
89a8a06a033ffff,00066248000155,9,rais_2017,10,cep_changed_2018
89a8a06a033ffff,00086807000199,4,rais_2017,3,rais_2017
89a8a06a033ffff,00091577000156,2,rais_2017,2,rais_2017
89a8a06a033ffff,00094259000149,2,rais_2017,2,rais_2017
89a8a06a033ffff,00108243000148,3,rais_2017,2,cep_changed_2019
89a8a06a033ffff,00110293000160,8,rais_2017,,
89a8a06a033ffff,00116256000169,3,rais_2017,,
89a8a06a033ffff,00123429000176,3,rais_2017,3,rais_2017
89a8a06a033ffff,00127899000108,1,rais_2017,,
89a8a06a033ffff,00128865000138,1,rais_2017,,
89a8a06a033ffff,00129472000149,2,rais_2017,1,rais_2017
89a8a06a033ffff,00164713000190,22,rais_2017,19,rais_2017
89a8a06a033ffff,00172160000118,3,rais_2017,4,rais_2017
89a8a06a033ffff,00173563000181,2,rais_2017,2,rais_2017
89a8a06a033ffff,00179021700800,1,rais_2017,,
89a8a06a033ffff,00179022173501,1,rais_2017,1,rais_2017
89a8a06a033ffff,00179022198000,1,rais_2017,,
89a8a06a033ffff,00179022213203,1,rais_2017,,
89a8a06a033ffff,00179022454303,1,rais_2017,,
89a8a06a033ffff,00179022459603,2,rais_2017,,
89a8a06a033ffff,00179022479702,1,rais_2017,,
89a8a06a033ffff,00179022488003,3,rais_2017,1,rais_2017
89a8a06a033ffff,00179022493105,1,rais_2017,,
89a8a06a033ffff,00179022532803,3,rais_2017,2,rais_2017
89a8a06a033ffff,00179022536002,1,rais_2017,,
89a8a06a033ffff,00179022548408,1,rais_2017,1,rais_2017
89a8a06a033ffff,00179022559305,1,rais_2017,,
89a8a06a033ffff,00179022562701,1,rais_2017,,
89a8a06a033ffff,00179022567500,4,rais_2017,,
89a8a06a033ffff,00179022573507,1,rais_2017,,
89a8a06a033ffff,00179022574800,2,rais_2017,2,rais_2017
89a8a06a033ffff,00179022577606,2,rais_2017,1,new_estab_2019
89a8a06a033ffff,00179022583203,1,rais_2017,,
89a8a06a033ffff,00179022592507,3,rais_2017,,
89a8a06a033ffff,00179022594807,1,rais_2017,1,rais_2017
89a8a06a033ffff,00179022596207,1,rais_2017,,
89a8a06a033ffff,00179022599401,2,rais_2017,,
89a8a06a033ffff,00179022609400,1,rais_2017,1,new_estab_2019
89a8a06a033ffff,00179022613300,2,rais_2017,2,cep_changed_2018
89a8a06a033ffff,00179022614000,2,rais_2017,,
89a8a06a033ffff,00179022617502,1,rais_2017,,
89a8a06a033ffff,00179022618304,1,rais_2017,,
89a8a06a033ffff,00179022624004,1,rais_2017,1,rais_2017
89a8a06a033ffff,00179022627403,1,rais_2017,,
89a8a06a033ffff,00179022629806,2,rais_2017,1,rais_2017
89a8a06a033ffff,00179022631406,2,rais_2017,,
89a8a06a033ffff,00179022632403,2,rais_2017,2,rais_2017
89a8a06a033ffff,00179022639205,1,rais_2017,,
89a8a06a033ffff,00179022643208,5,rais_2017,,
89a8a06a033ffff,00179022662301,2,rais_2017,,
89a8a06a033ffff,00179022675806,1,rais_2017,1,rais_2017
89a8a06a033ffff,00179022678304,2,rais_2017,,
89a8a06a033ffff,00179022680406,1,rais_2017,2,rais_2017
89a8a06a033ffff,00179022691304,1,rais_2017,,
89a8a06a033ffff,00179081513802,1,rais_2017,,
89a8a06a033ffff,00179081591601,2,rais_2017,,
89a8a06a033ffff,00179102030807,1,rais_2017,,
89a8a06a033ffff,00179121834909,1,rais_2017,,
89a8a06a033ffff,00179121862005,1,rais_2017,1,rais_2017
89a8a06a033ffff,00179202065301,1,rais_2017,1,rais_2017
89a8a06a033ffff,00219554000184,7,rais_2017,10,rais_2017
89a8a06a033ffff,00237457000114,3,rais_2017,,
89a8a06a033ffff,00242741000189,9,rais_2017,13,rais_2017
89a8a06a033ffff,00285753002720,48,rais_2017,56,rais_2017
89a8a06a033ffff,00285753007012,,,32,new_estab_2018
89a8a06a033ffff,00294589000188,26,rais_2017,23,rais_2017
89a8a06a033ffff,00321585000141,1,rais_2017,,
89a8a06a033ffff,00324291000173,14,rais_2017,13,rais_2017
89a8a06a033ffff,00330208000179,,,1,new_estab_2019
89a8a06a033ffff,00330213000181,4,rais_2017,4,rais_2017
89a8a06a033ffff,00331070000122,3,rais_2017,4,rais_2017
89a8a06a033ffff,00337484000320,60,rais_2017,61,rais_2017
89a8a06a033ffff,00348865000143,14,rais_2017,16,rais_2017
89a8a06a033ffff,00349300181907,2,rais_2017,,
89a8a06a033ffff,00349300192907,1,rais_2017,1,rais_2017
89a8a06a033ffff,00349400028302,1,rais_2017,1,rais_2017
89a8a06a033ffff,00349400028906,1,rais_2017,,
89a8a06a033ffff,00366080000284,8,rais_2017,,
89a8a06a033ffff,00392780000162,1,rais_2017,1,rais_2017
89a8a06a033ffff,00404200009602,1,rais_2017,1,cep_changed_2018
89a8a06a033ffff,00428200018308,1,rais_2017,,
89a8a06a033ffff,00428200052506,1,rais_2017,,
89a8a06a033ffff,00429100214809,1,rais_2017,,
89a8a06a033ffff,00442585700197,,,3,new_estab_2019
89a8a06a033ffff,00447600029101,2,rais_2017,,
89a8a06a033ffff,00480379000184,105,rais_2017,144,rais_2017
89a8a06a033ffff,00487762000164,9,rais_2017,4,rais_2017
89a8a06a033ffff,00500035660203,,,1,new_estab_2018
89a8a06a033ffff,00500047370302,1,rais_2017,1,rais_2017
89a8a06a033ffff,00500070418702,1,rais_2017,,
89a8a06a033ffff,00500124464600,1,rais_2017,,
89a8a06a033ffff,00500165469804,26,rais_2017,,
89a8a06a033ffff,00500174030201,11,rais_2017,,
89a8a06a033ffff,00500174191309,11,rais_2017,,
89a8a06a033ffff,00500192829908,1,rais_2017,,
89a8a06a033ffff,00500208806407,1,rais_2017,,
89a8a06a033ffff,00500210201505,1,rais_2017,1,rais_2017
89a8a06a033ffff,00500225291100,,,1,new_estab_2019
89a8a06a033ffff,00500232413903,2,rais_2017,,
89a8a06a033ffff,00500237303808,1,rais_2017,,
89a8a06a033ffff,00500260647701,1,rais_2017,,
89a8a06a033ffff,00500713041602,30,rais_2017,,
89a8a06a033ffff,00503422000180,49,rais_2017,40,rais_2017
89a8a06a033ffff,00503425154106,2,rais_2017,2,rais_2017
89a8a06a033ffff,00506512000124,17,rais_2017,12,rais_2017
89a8a06a033ffff,00511455785702,1,rais_2017,,
89a8a06a033ffff,00512025299903,1,rais_2017,,
89a8a06a033ffff,00512046933205,1,rais_2017,1,rais_2017
89a8a06a033ffff,00512047209303,1,rais_2017,,
89a8a06a033ffff,00512061962608,1,rais_2017,,
89a8a06a033ffff,00512075766101,1,rais_2017,,
89a8a06a033ffff,00512126276905,1,rais_2017,,
89a8a06a033ffff,00512135922306,1,rais_2017,,
89a8a06a033ffff,00512149282709,62,rais_2017,,
89a8a06a033ffff,00512186757405,7,rais_2017,5,rais_2017
89a8a06a033ffff,00512229511308,1,rais_2017,1,rais_2017
89a8a06a033ffff,00512231444200,1,rais_2017,,
89a8a06a033ffff,00512241463409,2,rais_2017,,
89a8a06a033ffff,00512243279206,3,rais_2017,3,rais_2017
89a8a06a033ffff,00512276415408,1,rais_2017,,
89a8a06a033ffff,00512284985702,1,rais_2017,,
89a8a06a033ffff,00512289712607,1,rais_2017,,
89a8a06a033ffff,00512312189005,1,rais_2017,,
89a8a06a033ffff,00512322633406,1,rais_2017,,
89a8a06a033ffff,00512336032105,51,rais_2017,2,rais_2017
89a8a06a033ffff,00512359475301,24,rais_2017,,
89a8a06a033ffff,00512378672802,1,rais_2017,,
89a8a06a033ffff,00512388515909,1,rais_2017,,
89a8a06a033ffff,00512389409103,1,rais_2017,1,rais_2017
89a8a06a033ffff,00512393275203,1,rais_2017,,
89a8a06a033ffff,00512416423004,1,rais_2017,,
89a8a06a033ffff,00512461325708,,,1,new_estab_2019
89a8a06a033ffff,00567458000127,2,rais_2017,2,rais_2017
89a8a06a033ffff,00586121000167,,,9,cep_changed_2019
89a8a06a033ffff,00587649000150,14,rais_2017,14,rais_2017
89a8a06a033ffff,00599797000195,1,rais_2017,1,rais_2017
89a8a06a033ffff,00604446000125,4,rais_2017,4,rais_2017
89a8a06a033ffff,00613096000163,2,rais_2017,,
89a8a06a033ffff,00649300000104,,,1,new_estab_2018
89a8a06a033ffff,00652270000187,3,rais_2017,4,rais_2017
89a8a06a033ffff,00673890000100,1,rais_2017,1,rais_2017
89a8a06a033ffff,00674094000184,1,rais_2017,,
89a8a06a033ffff,00680856000155,13,rais_2017,13,rais_2017
89a8a06a033ffff,00686465000148,1,rais_2017,,
89a8a06a033ffff,00688710000156,21,rais_2017,,
89a8a06a033ffff,00694282000174,1,rais_2017,1,rais_2017
89a8a06a033ffff,00700009450501,1,rais_2017,,
89a8a06a033ffff,00700067022500,3,rais_2017,2,rais_2017
89a8a06a033ffff,00700073961909,1,rais_2017,,
89a8a06a033ffff,00700082871102,1,rais_2017,1,rais_2017
89a8a06a033ffff,00700138211002,9,rais_2017,11,rais_2017
89a8a06a033ffff,00711083000399,34,rais_2017,31,rais_2017
89a8a06a033ffff,00712672000120,5,rais_2017,5,rais_2017
89a8a06a033ffff,00717562000150,5,rais_2017,1,cep_changed_2018
89a8a06a033ffff,00724118000162,3,rais_2017,,
89a8a06a033ffff,00740230000278,42,rais_2017,194,cep_changed_2018
89a8a06a033ffff,00746905000105,36,rais_2017,41,rais_2017
89a8a06a033ffff,00746905000610,24,rais_2017,34,rais_2017
89a8a06a033ffff,00761516000159,12,rais_2017,9,rais_2017
89a8a06a033ffff,00800023315906,,,1,new_estab_2019
89a8a06a033ffff,00806535000235,34,rais_2017,22,rais_2017
89a8a06a033ffff,00814419000187,4,rais_2017,6,rais_2017
89a8a06a033ffff,00842785000140,2,rais_2017,1,rais_2017
89a8a06a033ffff,00845969000163,1,rais_2017,,
89a8a06a033ffff,00863663000130,13,rais_2017,,
89a8a06a033ffff,00865963000158,1,rais_2017,,
89a8a06a033ffff,00903356000135,,,7,cep_changed_2018
89a8a06a033ffff,00906022000115,9,rais_2017,12,rais_2017
89a8a06a033ffff,00910767003173,2,rais_2017,4,rais_2017
89a8a06a033ffff,00910767003920,1,rais_2017,3,rais_2017
89a8a06a033ffff,00912393000100,1,rais_2017,,
89a8a06a033ffff,00919551700151,,,1,new_estab_2019
89a8a06a033ffff,00951157000100,1,rais_2017,,
89a8a06a033ffff,00954922000138,,,2,new_estab_2019
89a8a06a033ffff,00963294000157,3,rais_2017,2,cep_changed_2019
89a8a06a033ffff,00963472000140,21,rais_2017,21,rais_2017
89a8a06a033ffff,00964851000154,1,rais_2017,2,new_estab_2019
89a8a06a033ffff,00965193000115,,,2,new_estab_2019
89a8a06a033ffff,00974481000136,9,rais_2017,8,rais_2017
89a8a06a033ffff,00985900000135,2,rais_2017,2,rais_2017
89a8a06a033ffff,00988096000148,,,28,new_estab_2018
89a8a06a033ffff,00994466000150,1,rais_2017,1,rais_2017
89a8a06a033ffff,00996204000124,7,rais_2017,6,rais_2017
89a8a06a033ffff,01000148000199,11,rais_2017,10,rais_2017
89a8a06a033ffff,01016756000191,4,rais_2017,3,rais_2017
89a8a06a033ffff,01017250000873,,,40,cep_changed_2019
89a8a06a033ffff,01085212000181,1,rais_2017,10,rais_2017
89a8a06a033ffff,01085949000102,1,rais_2017,,
89a8a06a033ffff,01117980000170,2,rais_2017,2,rais_2017
89a8a06a033ffff,01126336700155,,,1,new_estab_2018
89a8a06a033ffff,01137643000144,,,4,new_estab_2018
89a8a06a033ffff,01160865000188,1,rais_2017,,
89a8a06a033ffff,01163035000104,2,rais_2017,3,rais_2017
89a8a06a033ffff,01168581000219,1,rais_2017,,
89a8a06a033ffff,01195847000131,5,rais_2017,5,rais_2017
89a8a06a033ffff,01260672000107,2,rais_2017,2,cep_changed_2018
89a8a06a033ffff,01280762000151,25,rais_2017,27,rais_2017
89a8a06a033ffff,01290707000142,4,rais_2017,3,rais_2017
89a8a06a033ffff,01310019000105,15,rais_2017,13,rais_2017
89a8a06a033ffff,01357376000110,28,rais_2017,,
89a8a06a033ffff,01397085000156,16,rais_2017,16,rais_2017
89a8a06a033ffff,01400926700124,,,2,new_estab_2018
89a8a06a033ffff,01425120000101,33,rais_2017,26,rais_2017
89a8a06a033ffff,01430943000117,385,rais_2017,482,rais_2017
89a8a06a033ffff,01447647000129,4,rais_2017,4,rais_2017
89a8a06a033ffff,01475024000160,23,rais_2017,21,rais_2017
89a8a06a033ffff,01483661000420,52,rais_2017,19,rais_2017
89a8a06a033ffff,01486674000100,2,rais_2017,2,rais_2017
89a8a06a033ffff,01491271000150,1,rais_2017,,
89a8a06a033ffff,01520652000110,6,rais_2017,2,rais_2017
89a8a06a033ffff,01526415000328,15,rais_2017,13,rais_2017
89a8a06a033ffff,01534334000108,4,rais_2017,5,rais_2017
89a8a06a033ffff,01570368000158,1,rais_2017,,
89a8a06a033ffff,01580378700162,,,1,new_estab_2019
89a8a06a033ffff,01581014000109,54,rais_2017,55,cep_changed_2019
89a8a06a033ffff,01631729000129,17,rais_2017,18,rais_2017
89a8a06a033ffff,01673824000195,,,1,new_estab_2019
89a8a06a033ffff,01686429000147,4,rais_2017,1,rais_2017
89a8a06a033ffff,01712695000105,6,rais_2017,4,rais_2017
89a8a06a033ffff,01721271000107,259,rais_2017,302,rais_2017
89a8a06a033ffff,01728828000123,11,rais_2017,5,rais_2017
89a8a06a033ffff,01797066000117,2,rais_2017,,
89a8a06a033ffff,01800019001408,5,rais_2017,11,rais_2017
89a8a06a033ffff,01820467000140,1,rais_2017,1,cep_changed_2018
89a8a06a033ffff,01824370000106,4,rais_2017,3,rais_2017
89a8a06a033ffff,01828825000161,2,rais_2017,2,rais_2017
89a8a06a033ffff,01831941000482,12,rais_2017,9,rais_2017
89a8a06a033ffff,01847705000373,27,rais_2017,1,cep_changed_2018
89a8a06a033ffff,01856379000107,3,rais_2017,2,rais_2017
89a8a06a033ffff,01857751000191,,,1,new_estab_2019
89a8a06a033ffff,01863025000181,1,rais_2017,,
89a8a06a033ffff,01865902000153,,,1,cep_changed_2019
89a8a06a033ffff,01891402000196,22,rais_2017,24,cep_changed_2018
89a8a06a033ffff,01911409000122,6,rais_2017,5,rais_2017
89a8a06a033ffff,01916286000465,26,rais_2017,24,rais_2017
89a8a06a033ffff,01942278000140,34,rais_2017,43,rais_2017
89a8a06a033ffff,01950102000130,1,rais_2017,1,rais_2017
89a8a06a033ffff,01950374000564,,,40,new_estab_2018
89a8a06a033ffff,01980528000137,2,rais_2017,30,new_estab_2019
89a8a06a033ffff,01999411000103,2,rais_2017,2,cep_changed_2018
89a8a06a033ffff,02000015000185,7,rais_2017,5,rais_2017
89a8a06a033ffff,02012862004076,4,rais_2017,5,rais_2017
89a8a06a033ffff,02013539000100,3,rais_2017,,
89a8a06a033ffff,02020656000100,2,rais_2017,,
89a8a06a033ffff,02030581000130,1,rais_2017,1,rais_2017
89a8a06a033ffff,02031413000169,175,rais_2017,7,cep_changed_2019
89a8a06a033ffff,02068650000102,11,rais_2017,10,rais_2017
89a8a06a033ffff,02088668000168,2,rais_2017,,
89a8a06a033ffff,02116253000150,4,rais_2017,2,rais_2017
89a8a06a033ffff,02126614000140,11,rais_2017,10,cep_changed_2019
89a8a06a033ffff,02140164000140,1,rais_2017,1,cep_changed_2019
89a8a06a033ffff,02151324700143,,,24,new_estab_2018
89a8a06a033ffff,02156338000162,4,rais_2017,2,rais_2017
89a8a06a033ffff,02159438000142,7,rais_2017,6,rais_2017
89a8a06a033ffff,02167320000247,81,rais_2017,57,rais_2017
89a8a06a033ffff,02189924000880,605,rais_2017,529,rais_2017
89a8a06a033ffff,02208374000122,5,rais_2017,5,rais_2017
89a8a06a033ffff,02221316000139,4,rais_2017,5,rais_2017
89a8a06a033ffff,02223621000160,2,rais_2017,1,rais_2017
89a8a06a033ffff,02239899000125,14,rais_2017,17,rais_2017
89a8a06a033ffff,02242224000135,1,rais_2017,1,rais_2017
89a8a06a033ffff,02282012000181,2,rais_2017,2,rais_2017
89a8a06a033ffff,02308527000103,,,2,new_estab_2019
89a8a06a033ffff,02371211000409,1,rais_2017,1,rais_2017
89a8a06a033ffff,02383945000165,14,rais_2017,31,rais_2017
89a8a06a033ffff,02398052000193,7,rais_2017,,
89a8a06a033ffff,02402497000108,13,rais_2017,8,rais_2017
89a8a06a033ffff,02403554000165,5,rais_2017,5,rais_2017
89a8a06a033ffff,02410216000150,2,rais_2017,1,cep_changed_2018
89a8a06a033ffff,02412733000169,3,rais_2017,3,rais_2017
89a8a06a033ffff,02421421006314,,,18,new_estab_2018
89a8a06a033ffff,02434062000137,1,rais_2017,,
89a8a06a033ffff,02445475000117,10,rais_2017,10,rais_2017
89a8a06a033ffff,02466896000124,5,rais_2017,4,rais_2017
89a8a06a033ffff,02497398000149,1,rais_2017,,
89a8a06a033ffff,02507157000133,10,rais_2017,8,rais_2017
89a8a06a033ffff,02517604700122,,,31,new_estab_2019
89a8a06a033ffff,02547093000102,1,rais_2017,1,rais_2017
89a8a06a033ffff,02558157039450,26,rais_2017,32,rais_2017
89a8a06a033ffff,02562608000135,5,rais_2017,,
89a8a06a033ffff,02566190000134,2,rais_2017,2,rais_2017
89a8a06a033ffff,02568827000121,1,rais_2017,,
89a8a06a033ffff,02573485000219,2,rais_2017,1,rais_2017
89a8a06a033ffff,02594654000116,2,rais_2017,1,rais_2017
89a8a06a033ffff,02645680000479,6,rais_2017,,
89a8a06a033ffff,02665973000175,2,rais_2017,1,cep_changed_2019
89a8a06a033ffff,02680126000180,1573,rais_2017,1830,cep_changed_2019
89a8a06a033ffff,02687118000165,4,rais_2017,4,rais_2017
89a8a06a033ffff,02694740000109,2,rais_2017,2,cep_changed_2019
89a8a06a033ffff,02713529001150,11,rais_2017,8,rais_2017
89a8a06a033ffff,02714643000122,7,rais_2017,22,rais_2017
89a8a06a033ffff,02735565000908,17,rais_2017,12,cep_changed_2019
89a8a06a033ffff,02737654000632,21,rais_2017,25,rais_2017
89a8a06a033ffff,02757429000153,36,rais_2017,35,rais_2017
89a8a06a033ffff,02762430000176,2,rais_2017,3,rais_2017
89a8a06a033ffff,02763729000145,5,rais_2017,4,rais_2017
89a8a06a033ffff,02772896000152,,,2,new_estab_2018
89a8a06a033ffff,02773589000196,2,rais_2017,,
89a8a06a033ffff,02789417000968,34,rais_2017,,
89a8a06a033ffff,02797300000179,3,rais_2017,3,rais_2017
89a8a06a033ffff,02861041000106,1,rais_2017,1,rais_2017
89a8a06a033ffff,02864132000197,2,rais_2017,2,rais_2017
89a8a06a033ffff,02867678000282,32,rais_2017,32,cep_changed_2019
89a8a06a033ffff,02880642000158,3,rais_2017,2,rais_2017
89a8a06a033ffff,02893588000185,4,rais_2017,5,rais_2017
89a8a06a033ffff,02908496000202,4,rais_2017,,
89a8a06a033ffff,02915268000189,7,rais_2017,7,rais_2017
89a8a06a033ffff,02936365000158,99,rais_2017,14,rais_2017
89a8a06a033ffff,02950570000259,,,3,cep_changed_2019
89a8a06a033ffff,02975474000184,1,rais_2017,,
89a8a06a033ffff,02987848000181,4,rais_2017,3,rais_2017
89a8a06a033ffff,02988231000342,100,rais_2017,88,rais_2017
89a8a06a033ffff,02997156000467,4,rais_2017,,
89a8a06a033ffff,03012041000196,11,rais_2017,3,rais_2017
89a8a06a033ffff,03052673000183,2,rais_2017,3,rais_2017
89a8a06a033ffff,03054006000130,7,rais_2017,8,rais_2017
89a8a06a033ffff,03074289000181,1,rais_2017,1,rais_2017
89a8a06a033ffff,03080663000151,2,rais_2017,2,rais_2017
89a8a06a033ffff,03082586000179,1,rais_2017,1,rais_2017
89a8a06a033ffff,03088521000130,14,rais_2017,13,rais_2017
89a8a06a033ffff,03120226000114,2,rais_2017,3,rais_2017
89a8a06a033ffff,03137630000109,2,rais_2017,1,rais_2017
89a8a06a033ffff,03137695000227,4,rais_2017,5,rais_2017
89a8a06a033ffff,03141179000195,2,rais_2017,2,rais_2017
89a8a06a033ffff,03141432000100,1,rais_2017,,
89a8a06a033ffff,03157867000143,,,1,new_estab_2019
89a8a06a033ffff,03170943000150,2,rais_2017,2,rais_2017
89a8a06a033ffff,03191403000153,1,rais_2017,1,cep_changed_2019
89a8a06a033ffff,03202636000104,1,rais_2017,1,rais_2017
89a8a06a033ffff,03205782000193,2,rais_2017,2,rais_2017
89a8a06a033ffff,03218280000105,1,rais_2017,,
89a8a06a033ffff,03218553000103,3,rais_2017,2,rais_2017
89a8a06a033ffff,03226725000190,7,rais_2017,5,rais_2017
89a8a06a033ffff,03232813000790,4,rais_2017,2,cep_changed_2019
89a8a06a033ffff,03233310000144,6,rais_2017,7,rais_2017
89a8a06a033ffff,03266910000109,2,rais_2017,,
89a8a06a033ffff,03282570000100,2,rais_2017,1,rais_2017
89a8a06a033ffff,03292418000612,,,6,cep_changed_2019
89a8a06a033ffff,03302651000124,1,rais_2017,1,rais_2017
89a8a06a033ffff,03308401000100,23,rais_2017,24,cep_changed_2019
89a8a06a033ffff,03312653000102,4,rais_2017,4,rais_2017
89a8a06a033ffff,03319706000109,1,rais_2017,1,cep_changed_2018
89a8a06a033ffff,03323840000426,3,rais_2017,4,rais_2017
89a8a06a033ffff,03332613000114,7,rais_2017,5,rais_2017
89a8a06a033ffff,03332691000119,3,rais_2017,3,rais_2017
89a8a06a033ffff,03337066000402,4,rais_2017,4,cep_changed_2019
89a8a06a033ffff,03347240000155,20,rais_2017,30,rais_2017
89a8a06a033ffff,03355390000100,1,rais_2017,87,rais_2017
89a8a06a033ffff,03356571000151,3,rais_2017,3,rais_2017
89a8a06a033ffff,03360608000115,14,rais_2017,13,rais_2017
89a8a06a033ffff,03371609000165,2,rais_2017,3,rais_2017
89a8a06a033ffff,03388152000100,4,rais_2017,5,cep_changed_2019
89a8a06a033ffff,03414316000207,,,4,cep_changed_2019
89a8a06a033ffff,03418636000146,1,rais_2017,1,rais_2017
89a8a06a033ffff,03418730000103,2,rais_2017,2,rais_2017
89a8a06a033ffff,03427203000157,,,18,new_estab_2019
89a8a06a033ffff,03434617000103,1,rais_2017,1,rais_2017
89a8a06a033ffff,03452089000115,7,rais_2017,7,rais_2017
89a8a06a033ffff,03462142000169,4,rais_2017,3,rais_2017
89a8a06a033ffff,03475066000207,70,rais_2017,72,rais_2017
89a8a06a033ffff,03477937000140,3,rais_2017,2,rais_2017
89a8a06a033ffff,03486424000104,23,rais_2017,24,rais_2017
89a8a06a033ffff,03518717000118,1,rais_2017,1,rais_2017
89a8a06a033ffff,03533864000671,7,rais_2017,8,rais_2017
89a8a06a033ffff,03539708000103,14,rais_2017,14,rais_2017
89a8a06a033ffff,03540160000111,1,rais_2017,1,cep_changed_2018
89a8a06a033ffff,03545504000185,2,rais_2017,2,rais_2017
89a8a06a033ffff,03559255000187,2,rais_2017,2,rais_2017
89a8a06a033ffff,03563689000584,18,rais_2017,5,cep_changed_2019
89a8a06a033ffff,03569844001207,62,rais_2017,63,rais_2017
89a8a06a033ffff,03573863001207,350,rais_2017,143,rais_2017
89a8a06a033ffff,03601763000186,8,rais_2017,5,rais_2017
89a8a06a033ffff,03607305000154,,,1,new_estab_2018
89a8a06a033ffff,03624143000162,19,rais_2017,18,rais_2017
89a8a06a033ffff,03626300200198,,,12,new_estab_2019
89a8a06a033ffff,03627017000161,2,rais_2017,1,rais_2017
89a8a06a033ffff,03633113000112,24,rais_2017,20,rais_2017
89a8a06a033ffff,03654385000107,,,1,new_estab_2019
89a8a06a033ffff,03691547000179,1,rais_2017,1,rais_2017
89a8a06a033ffff,03703496000158,52,rais_2017,52,cep_changed_2019
89a8a06a033ffff,03707509000167,5,rais_2017,13,rais_2017
89a8a06a033ffff,03728965000436,4,rais_2017,2,cep_changed_2018
